"Hero is hero, Hero is the world's leading motorcycle company.I like it. The flash's look is certainly beautiful.Being comfortable due to excessive storage, it is easy to keep the luggage, because of not being overweight, it is easy for women to run the elderly.And the f...","['Everything', '> 1 yr', '> 15000 kms', '']"
I thinks it's very useful bike. If we drive safely. It's save our money .I drive daily 24kms it's very nice.When care your things then things life becomes long. That is very useful links product it safe our fuel money and time in our local area. Very easy price for this...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
As per rumours electric bikes are not reliable.Its not correct because our environment is polluted by us and we have to give up to give back to environment.Electric scooters are the best for now a days situation like in our city trafficking.And this is the time to come ...,"['Everything', 'Never owned', '']"
I have preferred always better bike for less pollution. I am encouraging everyone to use electric bike. Our air is very polluted by carbon dioxide. We are use this type of ride then we save our future in long time. I want to buy asap electric bike and i recommended to b...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
I owned this e bike from a long time and it has given me good mileage per charge .The color which i bought was fantastic. I use it for going for tuition and for personal use i charge it in a week and it works for 1 week . Took it for servicing only 2 time and it is fine...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
This is awesome scooty i have saved my 10000 rs in petrol i like it as it saves our money and speed is satisfying i use it for local market work it is useful in carrying small items . You can go to buy vegetable for free as it do not consume fuel. No monthly service cha...,"['Everything', '6 months-1 yr', '5000-10000 kms', '']"
Its really a fabulous experience to ride this delicate electric scooter. I like its suspension and its the best scooter for travelling short distance and it is very comfortable and easy to drive... I loved it...It is really worth for money. No scooter is available at th...,"['Everything', '< 3 months', '< 5000 kms', '']"
I use my friend bike for almost 20 days now i am planning for my own bike i like it low price but really good mileage is ok but enough for local commute speed is less top speed is not more than 25 mileage in per charge is 45-50 but that is enough i am satisfied with the...,"['Daily Commute', 'Never owned', '']"
Superb bike .For money purpose it absolutely rite.Its so easy to ride.I am a teacher and i going to my school on this bike. I am fully satisfied from it .It is lowest in price.The mileage is good.Daily riding expenses is very lowest. Maintenance is so easy.No require of...,"['Everything', '3-6 months', '< 5000 kms', '']"
Nice bike and saving money so this bike also use for my business and small work at hone.It is easy to drive because it s light and comfortable to go anywhere. This scooty battery is so capable to go 50 km.Average one time charging and you go complete your work at time a...,"['Daily Commute', '< 3 months', '5000-10000 kms', '']"
"Budgeted eco scooter , less operating cost & suited for all age, color & look is very attractive for younger generation & maintenance cost is very low compared to petrol & diesel vehicle, thanks to hero electric company for the revolution in electric vehicle for future ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I have got this bike in 2018 lead acid model. So, far i have used for 9600 km in a span of 1 yr 3 months.. The batteries are gone now. And dealer asked me to upgrade to lithium ion.. I feel its completely cheating.. When i bought, they said.. For 3 yrs you can use with ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
I found equal merits and demerits in Okinawa Praise Pro. Pros:- -Front Space -Good pickup -Satisfactory speed ( Actual 55-60) -Range- Never expect more than 80km (actual) in any case. -Comfortable seating -Full charge timing:- Never took more than 3.5 hrs. Cons:- -Worst...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I purchased the ridge in march, 2018, in the 9th month (december, 2018) bike needed repairs/replacement of motor, took almost forever to chase the service engineers, but action taken only 6 months after expiry of warranty, and till date i'm still waiting for the scooter...","['Leisure Rides', '> 1 yr', '< 5000 kms', '']"
"I purchased the okinawa praise the moment it was launched only because i like to help in whatever little way to save the environment.I own electric car revai, i use solar lighting and also solar water heating.Anyway i paid through my nose for the praise 86500 and in jus...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"I purchased this vehicle from vidhi motors, jamul, bhilai , cg. This is the worst vehicle I've ever ride. The company always ignores customers problems and don't do anything to resolve it. The showroom peoples are also very cheap people don't do anything on time of serv...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Servicing and maintenance: very bad. No reply by crm to emails. Dealers don't have parts for 8 months.You keep paying paid services. With no parts. Please don't buy is dealer is not honest and good to service. You will come in deadlock. They will keep harassing you by s...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"It's fully cheating company okinawa when we purchased they say all lies i.E 170 to 200 charge but come only below 90 then battery life they said it's 40000kms , its comes only below 20000kms, showroom service is very poor quality material used for. Vehicle is cheap and ...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"Please don't buy this scooter, worst experience, 1 year ago i purchased this scooter, it was very bad service in service center. My scooter gives average 40 kms but after received from service center it gives below 15 kms and i asked the service manager he reported all ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"So my buying experience was great, got the scooter on same day very nice and beautiful looking scooter. The performance and ride quality is excellent and over the time you enjoy its range and performance. I would recommend this scooter to very body who want to enjoy the...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"I had purchased from bhagabat motors, bhubaneswar on nov 2018 the lead acid model. 1) the show room puts mixing with two different brand batteries. 2) after 1 year it runs only 12000kms and battery gone. Lead acid battery cost 36000/- without warranty, but not available...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"I purchased the okinawa praise may 2018 and i am facing challenges from september 2018,mcb failures repeatedly,horn not working, main light not working and from september 2019 batteries performance worst, speed reduced from 50kms to 20kms now ,travel distance earlier 12...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"I bought my okinawa praise in 2018, starting it delivered 150-170 km/charge, after one it delivered 130-120 km/charge and now it delivery is about 90-110 km/charge and it take dead to full charging about 7-8hr(5-6 unit electric). Now when talk about it performance it wa...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
Buying was great beautiful experience. Riding experience is also great because of the look of the vehicle is awesome and some times it is amazing to drive and more over mo servicing and maintenance cost. So if you are planning to buy the ride just go for it no second th...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
The buying experience was great and riding experience is also great and look are awesome and more over i loved the drls and performance could be more better but ok. Servicing and maintenance are good actually nil maintenance and very less cost rs 300 to 500 is the servi...,"['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']"
"Buying experience was great as expected and more over the ride quality is awesome,Look better than a petrol vehicle and servicing need bit improvement but still its great.All are pro with and features are also up to the mark and moreover i love my scooter so my family d...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"I have got this bike in 2018 lead acid model. So, far i have used for 9600 km in a span of 1 yr 3 months.. The batteries are gone. And dealer asked me to upgrade to lithium ion.. I feel its completely cheating.. When i bought, they said.. For 3 yrs you can use with out ...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"hi friends, I am from Tamilnadu (Salem) please don't buy Okinawa scooters, service is too worst, waste of money. I bought the scooter in October 2018 i have driven 10000 kms battery is just worked for accurately 1 year and the battery was gone, we want to change New bat...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
The dealers are poorly equipped with servicing training and they don't have spares. My charger stopped working since the last 10 days and the dealers don't have spares to provide it to customers. My bike is lying idle since 10 days. Usb is fitted on the exterior of the ...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Hi,I have been using this bike for 8 months.I use it daily for going to office approximately 45 kms. In 8 months more than 3 times the indicator,front light and horn stopped working and the servicing also is very bad,every time they change it,it works for a month again ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Don’t buy okinawa ,it s my personal opinions because i am owner of okinawa ridge (licenced type) what all the specification they are telling is wrong. They as telling 70 km mileage @ 55 km speed. Its all wrong .The speed 55 km what they are mentioning in the meter is or...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
I paid 81000 on road and was happy in paying that amount until reality stuck. Within a month of usage it started giving problems. And now a visit to service center happens every 2 weeks. I feel really low quality components are used to build this bike and it has not gon...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"After sale there is no maintenance of this fake company, if we got any problems dealers will not respond, they are arrogant, behavior is worse. fake speed meter, parts are very delicate, seating position is worst, shock absorbers are not working front and back you will ...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
The price of parts like brake shoes is very high and got torn off after running only 3000km. The maintenance like repairing of other parts like mcb is uncomfortable and ordinary and also pillion footrest and shock absorber rear is also ordinary. Very poor and never reco...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
Battery replaced in 6 months but also only 40 km per charge giving no warranty for a charger all ready 2 chargers gone worst service....,"['Everything', '> 1 yr', '> 15000 kms', '']"
"Worst after-sales service. If your bike gets malfunctioned then consider that your bike will take at least a month.. The same happened to me, they don't have spare parts which is the worst part. Contacted customer care service.. No response.. Contacted regional officer ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Best scooter as compared to petrol bike . All feature working are best . Look and performance is awesome. All electric scooters pickup are the best. All electric scooters bike are available in reasonable price with reasonable maintenance all over India have dealership a...,"['Everything', '> 1 yr', '5000-10000 kms', '']"
"This might be a bit long. Okinawa is the china set for scooter. They should rebrand themselves as sigmatel. This is a cheap chinese scooter rebranded as indian, the charger and internals are written in chinese. Why tell lies, if it's made in china say so, why the subter...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
I like to burn it with petrol. Okinawa's quality is absolutely bad. And its distributors do not even talk beyond their office hours. I think the customer is crazy.. I am very worried about this. Okinawa's service is also bad. Now what to do if you do like that. How does...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Worst service given by patel enterprise dealer, I am facing the problem since 1 month problem is battery over consumption"" battery is drained 100 in 36 kilometer only I didn't like this vehicle and I won't suggest anyone to buy this product And can't even use it anymore...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"Very good bike average, price & economy mode 100km. fast charging compare to other bike, mostly comfortable thank you...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
I had bought the Okinawa praise model in January 2019 which was given to me by the dealer for 82000. From this it is known that the company has no control over the dealer. Dealers can rob the customer as much as they want from their mind. Since then the mileage of the b...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Returned to the showroom to get the bike serviced. Got the same answer, there was no staff for the service, and told to come after 2 days. I got the same answer after 3 days. The mechanic who took the service also opened our bike and started servicing another bike. Our ...","['Everything', '> 1 yr', '> 15000 kms', '']"
"1 - in my opinion this cost is best at this time against other scooters2 - his 75kmph speed will give smooth & stylist experience3 - okinawa praise look is fully sporty , which is better than activa,jupiter & maestro etc.4 - 10p/km cost is nothing for every users 5 - in...","['Daily Commute', '3-6 months', '> 15000 kms', '']"
"Okinawa company, there are no service after sales. I purchased okinawa I praise plus September 2019 right now I am facing lots of issues in scooty since 2 years, company is not able to providing solutions, there are no service center, after 4 month okinawa i praise scoo...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
After sales service is very bad. No one takes responsibility in service center. My bike is in service since 2 months but no positive or responsible reply from service center. Very bad experience of service. No one pickup call in service center. Please guys don't take bi...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
In gujarat only high speed moped is available with state gov. Subsidy of 19000 Rs per bike. Price around 75000 Rs after subsidy. Major problem with speedometer. It shows 65-70 km/h but in actual conditions it's 55 km/h. Another problem riding is the kilometre showing 80...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"lease make a group on whatsapp, Whoever needs to lodge a complaint against okinawa company for their faults. The scooty shows 80 kms run when actually its 100 kms. Just raise a complaint on consumer forum....","['Daily Commute', '3-6 months', '< 5000 kms', '']"
My advice is do not buy until we have an effective judicial accountability system in place so as to protect consumers from this turncoat manufacturers as they bribe the politicians and the media and hype the product and entice the gullible Indian customer to buy and the...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Fake speedometer, fake mileage calculator everything is fake. I bought this bike and change the battery (gel battery, Okinawa product) after driving for 7500 km. The battery cost is 35k. So think before you buy. My suggestion is don't buy Okinawa scooters because it not...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"First of all never ever buy anything from Okinawa. Total fake company with fake data. YouTube is full of fake data, don't fall for them. Battery problem started within weeks of my purchase of Okinawa praise. After full charge it only lasted for 5 kms-10 kms only. I sold...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"First thing is shock absorbers is not working front and back side for that I got disk problems so that I am physically and mentally suffered very badly, fake speed meter it shows 800meters as 1km, evening is fake in this electric scooty, dealers are arrogant behavior, p...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"In the early days it seemed that buying Okinawa is a good decision, but if you are happy with the amount of petrol saved during the year, more than you get together. When you are recommended a new battery and the battery costs just 32000. The 60000 on-road scooter has a...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Little hard to buy it because of availability . It is not available in my city rewari . Rides was nice . And looking also nice. The best thing that it is pollution free . No need to register in rto over all nice bike . Please buy it and make India pollution free . I ver...,"['Daily Commute', 'Never owned', '']"
1. Buying experience is too because of my rural area........ 2.Riding experience is awesome in cloudy climate but it's not work in summer due to engine power it was going below 70kmph that's why... 3. It looks pretty . 4. Servicing and maintenance i did not face this pr...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
Okinawa praise is the best electric scooter. It have great charge efficiency to reach upto 150-200kms on a single charge. And it can charge battery within 1-2 hrs (fast charging). It have a top speed of 75kmph. And i like its riding experience and it have better perform...,"['Everything', '< 3 months', '< 5000 kms', '']"
Nice and good comfortable good look and good start great light and leds feelings great to have this okinawa praise. Performance is good but problem is that service center is not available in my area ... Riding experience is good the top speed is 75 .....And good to have...,"['Everything', '< 3 months', '< 5000 kms', '']"
This is stupid bike. Till good you don't understand the issue. One start getting troubles you will never expect troubles. In India there is no such service provider. I'm suffering lot of problems. Every time to go for more than 40 km i'm scarring with this bike. It's fu...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Beautiful design,low noise ,environment friendly,very economical , very smooth in running ,nice suspension,good breaks, comfortable seating,easy to maintain,no gas station que,easy to ride,truly next generation vehicle, such a value for money, i think it is the only one...","['Leisure Rides', 'Never owned', '']"
Okinawa praise is amazing scooter with 200 km per charge and it's suspension is so good nice one guys.If you will ask which e-scooter is best then i will prefer okinawa praise.Also it's speed is very good upto 75 max speed nice brakes and look is great.If we look it's p...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
It's fake speedometer it show 75km/h in digital speedometer but in my mobile gps shows 55km/h and it claims 170 to 200 with single charge but it gives only 130 kms and charge time also 8 to 10 hours take full charge and front suspension also vibration due to heavy batte...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Okinawa praise is best bike for daily commute. I like that because eco friendly, no pollution,no petrol,no maintenance, it's saves lots of money.Its saves up to 5 thousand bucks in a month... Thanks to okinawa...No need to suggestions...But need to improve charging time...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
It's is comparing to the other bike in pricing it is well good. Because within single charge we could ride at least 200 km. It's a best bike in electric bikes & even with good looks & sporty looks. We should check time to time & keep take care of battery life. I'm reall...,"['Everything', 'Never owned', '']"
"I went for test ride there are pros and cons it has many new features apart from that few drawbacks are also there like seat size , suspension can be softer, difficult in switching modes, charging time is more. Ground clearance and power are good,quality of the product ...","['Daily Commute', 'Never owned', '']"
I m buy before 1 week pickup is good @ battery full charge but very heavy vehicle & horn is also not right place & also improve battery capacity also & dicky space is also less i think value for buy compare to any petrol two wheeler & bridge ridding is very less power &...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']"
Riding experience is good.Mileage is good. It is looking very nice and amazing.My bike is yellow and black it is looking nice. This is very smooth running and good led lights.And focus light and this is remote working.Without key we can ride.And inner lock and sensor it...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
Well buying was a little hard but i finally got it...Well the bike is a beast..It was a pleasure riding it...The bike is good until now.I have been given free services which will start after a few days..Well i have gone only once in a long ride which is 127 kms at once ...,"['Occasional Commute', '3-6 months', '< 5000 kms', '']"
"this scooty have Matt colour finish it's headlamp and body frame takes a sporty look but body graphics not likeable , suspension is good from any scooter suspension . you all know that features key less entry , back gear(like back gear but not back gear just motor gave ...","['Tours', 'Never owned', '']"
"Riding is awesome, very comfortable easy driving, good performance, worth of money.. I strongly recommend to buy this vehicle.It is pollution free and charging time is 5 to 6 hours. Extremely low maintenance cost. Very helpful in day to day (local) work. I will definite...","['Daily Commute', 'Never owned', '']"
"Guys, Once ride the bike on slope with 2 persons. As my praise can't even get on the slope with single person. It's waste of money. I have received my bike today to go home i have to cross the slope i have tried 7 times with different modes but my vehicle gets stop at t...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Lovely scooter had a great ride but only did 125kms on single charge hope in future when lithium battery comes, it will do 170-200kms, i got top speed 55kmph, on turbo 65khph but only for 20 sec, pillion rider footrest not so comfortable company needs to work on it's de...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
It may similar to Chinese bike but gives good output compare to other bike in the market. I love the bike style and performance. I had booked the bike with positive attitude and hope it will fulfil my dreams. It gives stylist look and people are asking about the bike an...,"['Everything', 'Never owned', '']"
"It’s really good but after sale services is not good.It doesn’t clime 200km only 150kms. Speed is only 60kms/h,horn is on wrong direction.Its takes nearly 7 hours to take full charge.Looks of bike is awesome but the charging time is too long.Company should provide lithi...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"It's just awesome scooter ,it has high speed ever in electric scooter , takes less time to charge it has unique design ,max speed 75 kmph it has led light in front , disc brakes i both tires & most important environment friendly ,best electric scooter i ever seen in Ind...","['Daily Commute', 'Never owned', '']"
"Beautiful design,low noise ,environment friendly,very economical,Truly next generation vehicle, such a value for money. innovation and performance in the two-wheeler domain.This is best electronic scooter ever in 2018.A cutting-edge smart electric vehicle.Looks promisin...","['Daily Commute', 'Never owned', '']"
"This scooter is very best for multipurpose and nature friendly and very comfortable for removable battery, all persons ride easily, it is very useful for office, coaching, school, college shoppings every purpose and its speed is awesome pickup is awesome compare to petr...","['Everything', '> 1 yr', '< 5000 kms', '']"
Worst service.I have purchased on 2nd june 2018. Now april on words mileage reduced 100 to direct 50~55 km per charge .Now all most 3 to 4 battery is life gone .New battery cost is now around rs=25000.So one year u need maintenance cost 2500 .Worst ...I planing for save...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
The bike speed is awesome. Save more petrol .I am using this before 5 months .I love the speed . Smooth riding on off rodding. I use also out the city . When i full charged the bike ride upto 60 km continuously. I happy with this . Comfortable seats 2 people easily sit ...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
I am happy to buy this scooter . My daily running 50 km .In 10 months 10000 km runs.All thing is good.Low maintenance .I have think about battery life.Is it good or not .If it requires with in 20000 km then not benefits for me .More than 20000 is average .More than 3000...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"Hi, thanks for introduced future generations scooter and i am awaiting for buying such good eco friendly scooter at hyderabad with best competitive price. I rated 4/5 because of only price seems bit high for me. If the on road price at hyderabad below rs 60000/- the rat...","['Everything', 'Never owned', '']"
"Very bad, the bike doesn't run the km specified by the company and no after sales or road side services part are bad quality the battery, controller i had my replacement after lots of trouble and you are dependent on the dealers mechanic who have a very bad attitude and...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"This scooter is not even worth of it's price of 76500, it has all this problems...1. Only goes 100-120 kms.2. Speedometer is full fake showing 72 km/h top speed but real gps speed is only 52-53km/h..3. Battery charge indicator is also useless never ever shows correctly....","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Service is worst.I suggest to avoid this purchase.Battery life is not at all good and company does not have any inventory.Avoid it. Don't buy it.Chassis are broken it's very shocking.So called alloy wheels are broken in run.One if worst battery life.Not at all beneficia...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Odometer is showing higher speed than actual speed. Maximum speed is 55km against company claim of 75km. Maximum mileage per charge is 100km to 110km against company claim of 175 km. Not suitable for ride in the night, since the headlights are very poor. Distance betwee...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
I am excited to buy this scooter because of no pollution Average is most factor because petrol prices touch highs and highsI think okinawa is best and trusted brand in japan so they covered proper service centres in IndiaPraise have sporty attractive looks and colourSpe...,"['Everything', 'Never owned', '']"
Lots o pros & cons. Is described below Pros:1.Visually awesome.2.Stunning looking.3.Lower price comparatively. 4.Full charge gives 100 km.5.Economically good.6.3 hrs. Charge gives ready for 60/70 km.Run.7. Battery quality is quite good.8.Boot space is good.Helmet easily...,"['Daily Commute', 'Never owned', '']"
It's good but main problems related to maintenance. Whenever problems in bike no service available easily so bike should be take place on your risk two time i have facing this problem it's take 5 to 7 days to repair also 1 battery changed in two month battery capacity w...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Ride is bumpy like riding camel.175 km per charge is false. It seems testing done on machine not on road.Sitting arrangement for driver is worst. Adaptation of all controls like horn , blinker is worst.Suspension is worst experience just line riding bicycle. Loss of mon...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
After taking test ride of hero and tunwal i felt okinawa praise was better than all those. Actually i wanted to buy a good looking scooter with good mileage and non of them are providing the same except okinawa praise.1. Buying experience:I bought the vehicle from sai e...,"['Daily Commute', '3-6 months', '5000-10000 kms', '']"
"Worst experience, at initially i was excited to buy a drove this electric bike as a eco friendly person.However , come to personal experience The build quality of bike is poor.Cons: Will start from front to rear of bike 1) head lights of bike are like a mobile screen li...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Its a amazing bike really very powerful and. Attractive scooty with reasonable price and its has a great features latest like mobile charger speedo meter , theft alarm and so on. I just want to say that its a very nice and powerful scooter than other electric bike and s...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Good:- once charge give 120kms (single person) very sufficient for pocket as per petrol bike. large space breaking control awesome bcz its dual disc low cost service charge almost 200 to 300. Bad:- Company claimed 170-200 km/per charge but actual milage is only 120km/pe...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Its an amazing electric bike such never seen before that bike was awesome and it's comfort stylish ride an experienced fuel bike without noise it's great electric vehicle first time in my opinion it's very good condition and superb once charge this complete my day so sa...,"['Everything', '3-6 months', '> 15000 kms', '']"
Please please don't buy this scooter worst experience and its very bad servicing it will come only 85 km per charging please please please don't buy this scooter worst experience and its very bad servicing it will come only 85 km per charging please please please don't ...,"['Occasional Commute', '3-6 months', '< 5000 kms', '']"
"Having terrible experience with the bike and getting frustrated with the service providers facing with new and unsolvable problem every week, service providers don't provide proper service very irresponsible, don't even attend our calls, vehicle does not provide the cla...","['Daily Commute', '3-6 months', '< 5000 kms', '']"
Servicing &maintenance issues.Bike giving problems after two yrs(5600km).No support available to address the issue.Need to change to lithium ion battery as the installed vrla battery set (72v 48ah) seem to get exhausted too quickly after a long recharge.Looking for a se...,"['Everything', '> 1 yr', '5000-10000 kms', '']"
"I'm from satara. Having a problem with your one-month repairing policy. Whenever my scooter has problems such as sensors, battery, or any of your issues with dealer issues. Why do I have to leave my vehicle there for the month? After the month also I'm not getting my ve...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
"1.Bought okinawa praise pro at 87k on full cash payment. 2.Riding comfort is very low, need to keep your leg in height position. Not good suspension. 3.Look and is very good, performance is medium. Maximum speed is 55 km/h only but it will show 70 in odometer. 4.Not muc...","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']"
Okinawa vashi sale & service showroom is not proper... Local battery supplier without warranty and service.. Not promoting Okinawa original parts and batteries.. I have purchased it on 26 aug. 2020 battery for rs.31000/- till today from day one i have been complaint for...,"['Daily Commute', '> 1 yr', '']"
My nightmare started the day I purchased my scooter.. Initially when I complained of low range & screeching sound I was told that you are driving. Electric vehicle for first time so this problem is arising. and one was concerned even to check the vehicle. Then on second...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Okinawa company, there are no service after sales. I purchased okinawa praise jan 2019 right now i am facing lots of issues in scooty, company is not able to providing solutions, there are no service center, after one year okinawa praise scooty just like a dabba, so ple...","['Everything', '> 1 yr', '5000-10000 kms', '']"
I bought this vehicle in 6 month before the buying experience was great the showroom was beautiful and very well trained and polite staff answered all my questions very patiently and riding so far so good and i feel it is solving my purpose of my family on nearby day to...,"['Occasional Commute', '3-6 months', '5000-10000 kms', '']"
"I have bought the okinawa praise 1.5 yr back. The mileage which they promised, while i bought was 140km per charge, if it is sport mode..120 km.. I never saw the promised mileage.. In reality the mileage would be 110 economic mode and 90 sport mode. When i complained ab...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Very very low-quality scooter. I am completely not satisfied with the scooter and service. 1 - speedometer is totally false. If it shows 50 km/h speed, actually we are on 34 km/h speed. If the meter shows 100 km distance, actually it ran only 68 kms. The company has to ...","['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"I-praise plus only in real life 52km/h speed, u go 800meter its scooter 1km shows, my scooter full charging time is 8to 9hours,27julay2021 date of purchase.I run this bike record 25800km now..But many problems here..No one can solve this..No service center no service en...","['Daily Commute', '> 1 yr', '> 15000 kms', '']"
This is the good for marketing and for local areas it has an attractive look and best performance compared to other scooters it has 0 maintenance this is very suitable but some expensive very good experience of its riding its have very good pickup change oil after 3000 ...,"['Daily Commute', 'Never owned', '']"
The best scooter to buy in today's high petrol pricing day... Very comfortable to ride the bike at least you will be the tension free.Now talking about the pro:-1) no worry about rising petrol price.2) no worry about maintenance of engine like petrol engine.3) accurate ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"From the get go (received the bike on Nov 11 in 2018) i had trouble with the bike i received. The speedometer went blank in the first week. The times it displayed the speed, there was more than.20% inaccuracy. It showed 35kmph when it reality it struggled to generate 25...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Very poor response from dealer and company. Company never responded to my emails. This is the case you can imagine after sales services. Now i lost interest on these scooters. Waiting for other strong players like tvs motors, honda, suzuki, to come into the market. But ...","['Everything', 'Never owned', '']"
"I bought from my nearest dealer at raipur, buying this vehicle is not big issue, vehicle is available and finance options are there. For city ride this is very good vehicle to save money, its run very smooth. Starting torque is not just like petrol scooter, but ok. Seat...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Very nice performance and working properly and mileage is also good and maintenance is low costly. Scooter is very nice for any age people more than 14 years age and it is easy to ride.Om the get go (received the bike on nov 11 in 2018) i had trouble with the bike i rec...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
Go green with electric scooter and save environment. Don't worry about price hiking. Limited speed avoid accident. I want to buy this electric scooter which controls sound and air pollution. So go to this electric scooter and avoid petrol pump and hiking of petrol price...,"['Everything', 'Never owned', '']"
"I have bought it in the last week of june. Okinawa has given a maximum speed of 55 kmph which was not met till date. the bike is showing 49 kmph as odometer reading, but was actually going at a speed of 39 kmph, which is really cheating. After one month the distributor ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"The speed and km is not true what they claim, i have purchased a ridge+ in feb 2019, and have driven around (4600km, as per their reading , actual may be around 3500km ), the speed shows as 55 km/h, but actual speed is 42 (so the bikes max speed is 42 km/h, is speed mod...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
I am test driving most electric scooters and am looking at actual drive comfort. I am a father of two: 9 and 5. I am looking to replace my daily commute scooter and need to haul kids to and from school.Here is my feedback:1) height and leg space for a rider who is almos...,"['Daily Commute', 'Never owned', '']"
Very nice bike to have daily commute... Very smooth riding experience.... No worry about hiking petrol process since per km hardly takes All we need to worry about is maintaining the battery... If you're commuting on an same route of a known range then this bike is a bo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Far best to buy e-bike for local use. Good riding experience without any noise and air pollution with no servicing and maintenance for lithium ion battery, light weight bike when compare to other petrol bikes. I am using this bike for past 2 months and getting only 70 k...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I owned this bike 1st january 2019 it is very good for riding, brake system, but the battery is giving only detwin-50 to 55 kilometres. If battery is better mileage it will be 4.5 star rating bike. This bike is very good for ride and peck up, quick turnings, and pick up...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
