"I ride this flash bike.This is very good and smooth ride.Its light weight.Low maintenance,its ride like a batter,this bike looks very nice,but one problem is its speed is too low.But its comfortable for lady. I want again buy this bike for my wife. This is amazing gift ...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 4
"This bike is very cheap in prices.This bike riding is awesome, looks are very excited this bike and performance is very very great ..This bike is service and maintenance free..And this bike is very beautiful and useful...And i am excited for used this bike and i will su...","['Daily Commute', 'Never owned', '']", 5
"I have used this bike of one of my friend, it is superb for daily city ride with amazing features ,it is well balanced and nicely designed bike for ladies , office uses and collage students and perfect for Indian roads with no patrol cost and lots of savings thanks to h...","['Daily Commute', 'Never owned', '']", 5
I bought rafter electric scooter in last year October in June month. My scooter stopped charging. So many times I complained to the showroom. From last 45 days. I handed over my scooter to showroom for diagnose. The problem is still there but still no solution for my sc...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 1
"Very profitable for you wallet Its an very easy bike to ride, sound less very smooth bike for children, ladies &man also for local used.Look was was very good its have very less service amount as compare to other petrol scooties You bike this vehicle for your children b...","['Everything', '< 3 months', '5000-10000 kms', '']", 5
"Amazing electric scooter. Completed 2800 kms. It gives a 100 kms range for a single rider weighing 45 kg. And 85 kms range for single rider weighing 90 kg. It's rs 10 for a 100 kms ride. Consumes one unit of electricity for a full charge. Perfect for students, teenagers...","['Everything', '6 months-1 yr', '< 5000 kms', '']", 5
"I am rightfully thankful to the maker of this bike.This bike will be very beneficial for the students.In the coming days, we feel that only electric bikes will be trending.Hero electric bike is very good choice for those people who are still poor in our country India. T...","['Everything', 'Never owned', '']", 5
"Good bike, i think because it is nice looking bike which comes with many features and one of best feature is that it is an electronic bike. If you buy this so you will see that it price is lower than the other vehicles which are available in the market. I am very much s...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 3
It's an amazing bike for daily use value for money and time riding suits for all ages....!Capable two seater and mileage is good according to e- bike ride.Focus headlights is good design and indicators. Wheels and brakes are comfortable as per speed of bike.All over wel...,"['Daily Commute', 'Never owned', '']", 4
"This vehicle is good for environment . Other vehicle produced the bad gases and heat. Nowadays, petrol prices are increased . Electric vehicle is cheaper as compared to petrol. Soundless vehicle. Boot space is large. Maintenance cost low as compared to petrol vehicle...","['Everything', '> 1 yr', '< 5000 kms', '']", 5
"Don't buy this product. You will never able to know how much battery left and mileage. Once fully charged you are never able to get total kilometers it runs. Its a toy, no use. Go for some other good brand. This brand is sheer wastage of money. Worst display and its sof...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
Superb electric bike .... Nil maintenance ...... Everything is perfect in hero flash. ... Smooth ride... Best pick up in segment ...Stylish look .... Value for money ... Go for it without any hesitation ... Low cost... Highly affordable with best mileage...........Repla...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
Its good looking good average..Its mileage is also fine..Its worth of money..I bought it and gifted to dad..Initially he was not happy but as he started the ride for few days he became comfortable and started enjoying the ride and said its worth of money and he carry ou...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 4
Very less price and smooth driving. Mostly sound pollution less driving. And tension free from any type of documents and police inquiry. Saving money with many activities like oil servicing. Mileage is very important think for bike and that's are truly found in this bik...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 5
I brought this bike for my mom...She is so happy and comfortable to ride this ... It's look is amazing ...Good value of money.. I used to ride this scooty ... It does not requires driving license as it is eco friendly ... We are also making our environment happy and gre...,"['Everything', '6 months-1 yr', '< 5000 kms', '']", 4
Awesome bike for daily use in local.It is a vibration and soundless eco-friendly bike with electric charging 6 to 8 hrs for 55 km approx.Very useful for daily use.Alloy wheels with 25 km/h ideal speed .Especially i referred this for kids and parents.I also ride this bik...,"['Everything', 'Never owned', '']", 4
"Just checked with my neighbour with his experienced, its too good & comfort to drive in any atmosphere. Specially for the elder people its easy to handle & control with its specific road grip with passionate look for all.Now a days fuel is putting burden on everyone sho...","['Daily Commute', 'Never owned', '']", 4
"Amazing bike ,,value of money.It is best and thanks to hero for make this amazing bike.I this this one is a best electric bike whenever.I am riding it daily .It is very comfortable electric bike.I recommend to all bike user please buy it ,because it is very cheap price,...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"Easy drive, its looks pretty and attractive.Easy maintenance and servicing after sales was reliable.Preferably for a young guys for everyday used,easy rides and more lasting in comparable to other two wheeler. It is a lightly and easy to control drive for not only an ol...","['Everything', '> 1 yr', '5000-10000 kms', '']", 5
Bike cost was very cheap It was best in riding distance of 40 - 50 kms It is available in many colors It looks good and amazing 5 years guaranteed in service Good pickup and battery service It doesn't have any maintenance It satisfies us good Fast charging Good pickup I...,"['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']", 5
"Servicing is too bad. Any time you take it for service it takes more time. We have only service issues because any time, I want to service my bike it takes almost 3 months and any time I ask for my bike they (service canter) called me that your bike is almost ready but ...","['Everything', '> 1 yr', '> 15000 kms', '']", 1
The flash is good to ride. On one hand if it save our petrol money then it also needs charging after every ride. One has to find place to charge it. We cannot go on long drive on it. Its looks is good and it is comfortable also but with small seat. It also make less pol...,"['Occasional Commute', 'Never owned', '']", 4
Hero electric service is very bad Company not provide good service for customers This is bad thing about company Hero electric vehicle are good but hero electric service is very bad. Hero electric customer not satisfied by service Customer are not happy after use hero e...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']", 1
"Buying experience is good. Rides very smooth. Nice looks. In case of performance, I would to say this is only used for domestic purpose. it may run 90 km on a single charge if it is driven in 15-18 km/h speed limit. Don't expect it like a petrol vehicle. Its a very sile...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 5
"Stunning looking bike,awesome riding comfort ,smoother and noise free movement , very less maintenance which avoid undue hackles ,just charge the battery and go for smooth hassle free ride.Decent color make it beautiful and stunning looking light weight body above all v...","['Everything', '3-6 months', '< 5000 kms', '']", 4
"The best thing i like in this scooter is that is environment friendly i.E pollution free. The style is decent with a good capacity and average speed that is needed in a city, if everybody uses this type of scooty country will become pollution free and less chances of ro...","['Everything', '6 months-1 yr', '10000-15000 kms', '']", 5
"I like this scooter very much as the handling is very smooth.I would say this scooter is very safe and can be best suited for kids and our elders. Look wise it is also very stylist , you can also show off certain times as well. The maintainable cost of this scooter is v...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 5
Very good . Right choice for children also.Smooth riding. Looks wonderful.Service is cheaper. .I liked very much.I am also buying repeatedly . I liked very much. I am very interested in my money for this and i will be spending time in riding this very much no problem. N...,"['Daily Commute', 'Never owned', '']", 5
"Hero is hero, Hero is the world's leading motorcycle company.I like it. The flash's look is certainly beautiful.Being comfortable due to excessive storage, it is easy to keep the luggage, because of not being overweight, it is easy for women to run the elderly.And the f...","['Everything', '> 1 yr', '> 15000 kms', '']", 5
I thinks it's very useful bike. If we drive safely. It's save our money .I drive daily 24kms it's very nice.When care your things then things life becomes long. That is very useful links product it safe our fuel money and time in our local area. Very easy price for this...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 4
As per rumours electric bikes are not reliable.Its not correct because our environment is polluted by us and we have to give up to give back to environment.Electric scooters are the best for now a days situation like in our city trafficking.And this is the time to come ...,"['Everything', 'Never owned', '']", 5
I have preferred always better bike for less pollution. I am encouraging everyone to use electric bike. Our air is very polluted by carbon dioxide. We are use this type of ride then we save our future in long time. I want to buy asap electric bike and i recommended to b...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 4
I owned this e bike from a long time and it has given me good mileage per charge .The color which i bought was fantastic. I use it for going for tuition and for personal use i charge it in a week and it works for 1 week . Took it for servicing only 2 time and it is fine...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
This is awesome scooty i have saved my 10000 rs in petrol i like it as it saves our money and speed is satisfying i use it for local market work it is useful in carrying small items . You can go to buy vegetable for free as it do not consume fuel. No monthly service cha...,"['Everything', '6 months-1 yr', '5000-10000 kms', '']", 5
Its really a fabulous experience to ride this delicate electric scooter. I like its suspension and its the best scooter for travelling short distance and it is very comfortable and easy to drive... I loved it...It is really worth for money. No scooter is available at th...,"['Everything', '< 3 months', '< 5000 kms', '']", 5
I use my friend bike for almost 20 days now i am planning for my own bike i like it low price but really good mileage is ok but enough for local commute speed is less top speed is not more than 25 mileage in per charge is 45-50 but that is enough i am satisfied with the...,"['Daily Commute', 'Never owned', '']", 5
Superb bike .For money purpose it absolutely rite.Its so easy to ride.I am a teacher and i going to my school on this bike. I am fully satisfied from it .It is lowest in price.The mileage is good.Daily riding expenses is very lowest. Maintenance is so easy.No require of...,"['Everything', '3-6 months', '< 5000 kms', '']", 4
Nice bike and saving money so this bike also use for my business and small work at hone.It is easy to drive because it s light and comfortable to go anywhere. This scooty battery is so capable to go 50 km.Average one time charging and you go complete your work at time a...,"['Daily Commute', '< 3 months', '5000-10000 kms', '']", 5
"Budgeted eco scooter , less operating cost & suited for all age, color & look is very attractive for younger generation & maintenance cost is very low compared to petrol & diesel vehicle, thanks to hero electric company for the revolution in electric vehicle for future ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Now a days it's very useful for daily usage. It have good pickup power. It have 51 km/h speed. I travel daily 60-70 km. It saves 100-150rupees per day. But body quality is not well, If they can improve body quality, it is the best scooter....","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']", 4
"When i go for inquiry in hero electric ,i liked this scooter in first look. Sales person was also good but not have too much knowledge,even he was little bit confused for some technical parts. Amazing classic look noise free very good .Speed is also good for city commut...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"Every one attract towards bike looking at green number plate i.E. Eco-friendly model no fuel no voice but still needed some changes in this model, to change over button in front panel of the bike needed; both batteries is to be separated fiber to avoid collision. Head l...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
Great scooter at this price range.It is very helpful for our environment also fuel price is increasing in every months .It also a good option to those people who love the nature.It also not produce noise and get charged very quickly and it is powerful give 45 high speed...,"['Leisure Rides', '< 3 months', '< 5000 kms', '']", 4
The salesmen are very good.They explained everything to me and my family. I liked the service.And now the scooter is the best thing.It's features and capacity is best The price is also reasonable. The Scooter should given as a award :Best scooter for the year.And i want...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']", 5
"1. Great - owner of hero electric showroom is one of the best person in my life2. Hero electric photon riding is very smooth3. Looks of photon is much better like activa and performance is very high 4. Servicing and maintenance - no cost5. Pros-light weight, quick picku...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
Brought last week. Dealer is very cordial bike appearance super. Riding super. Mileage as assured. Super sackings value for the money in highways i felt as if going in pushpak. I found following disadvantages. 1. Front luggage box edges very sharp and their finishing fi...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
Problems with hero electric photon bike are:1. 6 lead acid batteries make it heavier2. Bike bumper gets hit hart when crossing speed breakers and uneven roads 3. Lead acid batteries does not last long4. Batteries needs rotation every 3 months..... Hero service center ne...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
I have bought hero electric photo IP model in September 2019. I have just completed nearly 4000 km's the battery has gone down and the shop which sold me has taken the battery for replacement the battery is trontek lithium make. The show room man is telling it will take...,"['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']", 2
"Great look, economic price, i ride my friend hero electric,i too want to buy.Once i ride this i wish to own it, as i am a teacher it is very useful to go to school , to go to market with double seat also. Really appreciate it as it is useful to our environment friendly,...","['Daily Commute', 'Never owned', '']", 5
"Service and maintenance- even a small fix for breaks can only be fixed by hero electric showroom. Because parts are not available in open market, other mechanics are scared to touch these vehicles. And showrooms charge too much of price for even a small fix. Mechanics a...","['Occasional Commute', '> 1 yr', '5000-10000 kms', '']", 2
"I bought this scooter in November 20 in Jabalpur (MP). My daily commute is around 30-35 kms. With the speed and pickup, there is no compromise when compared to other petrol heads. The top speed is 55 km/h, and battery lasts for around 85 kms. This vehicle is very light ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
Having owned a new type of automobile gives a thrill but all got drained when i was riding amidst a busy traffic. It is so silent; it does have initial grunt or a kind of adrenaline induced jerk that all make proud. The handling is quite nimble but the ride quality is b...,"['Everything', '< 3 months', '< 5000 kms', '']", 3
"For me its best for for riding smooth. No petrol, free of cost and pollution free .. I personally use it daily for going to market and little bit and sometimes also went to city for long run with my scooty.. Great performance till now and i always enjoyed it while drivi...","['Occasional Commute', '< 3 months', '< 5000 kms', '']", 5
"I bought this vehicle and found that the open charging port, where we connect the charger is showing 80 volts voltage always and it is very dangerous safety point. Build quality is also very poor, poor plastic used. Very poor quality seat and hinge is also very cheap. F...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
Electric bikes and scooters are the future of mobility. Skyrocketing fuel prices are forcing people to consider more practical alternatives such as electric bikes and cars. With a great range of electric bikes and electric scooters in India by popular automakers like he...,"['Daily Commute', 'Occasional Commute', 'Never owned', '']", 4
"I have bought photon. This was one of the worst electric scooter I have used .The turning radius of scooter is too much and if you are on highway, you need to go to other side while turning. It's front head light is too big and light is too low. You cannot see potholes ...","['Occasional Commute', '< 3 months', '< 5000 kms', '']", 1
"Its really a tough bike to move in streets like villages and small towns. Quality of these bikes are awesome, feels difference about your daily expense. U can use this bike for your office, for buying of vegetables also for a ride with your son or wife to enjoy the outs...","['Everything', '< 3 months', '> 15000 kms', '']", 5
I booked online via paytmI got delivery on 15th dayAs i saw the bike it was awesome.From company it is claimed that the the maximum speed of the bike is 45kmplBut i got 55kmpl excellentLooks are same as vespa but from back side it looks too small like old scooty pepYou ...,"['Everything', '> 1 yr', '< 5000 kms', '']", 5
It is very good for economy because petrol price is high level. So i want to purchase hero photon just. My father is retired person .Now my father is farmer. So l want to gift a photon bike. It's speed is so good and maintenance is low. It so comfortable in all respect ...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']", 5
"I used my friends bike. In future i will definitely purchase hero e bikes. Excellent in mileage. Speed 60 kms. Pickup in 7 seconds. Eco friendly. No pollution. Good future of e bikes in India hero bikes trust of 70% Indians. Dynamic looks, maintenance cost is lower than...","['Daily Commute', 'Never owned', '']", 5
"This bike is awesome because if i charged once in a day this is sufficient for my whole day use. Bike appearance is so pretty & value for money. If you riding this scooter then you will defiantly realize comfortness, most amazing fact is i am not wasting my money on pet...","['Everything', '6 months-1 yr', '< 5000 kms', '']", 5
"Battery backup very very bad 1 year two times battery change bad results battery used nine months and replace battery new battery second time battery changed after four months, third time battery replaced, eight months results not satisfied with battery performance of p...","['Daily Commute', '6 months-1 yr', '10000-15000 kms', '']", 1
"Buying experience:- within 20 days, vehicle got registered and delivered Riding experience:- turning radius is too much, which creates problem during turning. This bike is not suited for roads, which is having potholes. Shock absorber performance is not that good, due t...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
Awesome riding experience i feel very proud and also economically efficient. I would like to suggest everyone to suggest this bike to purchase experience the best.I feel 0 jerk on broken road. Looking sharp. Me and my wife enjoying drive. This is the good quality of thi...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 5
"The price according to petrol segment is high, but its cheaper than daily money we spend on petrol. Its very comfortable in riding. It's very smooth,and no noisy. The look are amazing, with round headlight. Front disc brake, comfortable seat, and a mobile charging port....","['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 4
Yes i have searched a lot for this bike find best under 50000 and i also find it very efficient only exception review is bad and i also want a top speed of 45 but as i ride on 55 with no problem so the very good thing is very much efficient bike i got under 50000 so my ...,"['Daily Commute', 'Never owned', '']", 5
"I am using photon 72v from past 6 months.I was initial happy with the performance but, sad part is this bike is not fit for Indian roads, 1. Sudden brake and brake shoe broke 2. Speedometer not working 3. One very small impact in a pothole mudguard is broken 4. Battery ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 2
Hi i have purchased hero electric photon 72 v i enjoyed the ride up to 7 months after that it may not travel at-least 20 km i taken for service but they not replace the battery till now and my bike in service centre from three months and no proper response from dealer a...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 1
"Review will be quite bigger but its worth it, i hope,I strongly believed in hero electric , but bit disappointed on the vehicle i got, due to some problems in it. But will keep updating whether it got rectified or not & also the bikes performance in diff timelines in up...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
"The photon scooty is too much better to all electronic scooty ... So that ...1...Best mileage (if u want to go any relatives, friends meeting, emergency, travel so...Very. Very good if u save money with save earth.. Pollution no..Any carbon-dioxide bad effect to all Ind...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
My husband gifted me this bike . When i started the use of this bike for my job that time i realised that how beautifully it works. But it should be more stylish like petrol bike. If we talk about its pros and cons that bike is very comfortable in riding but only it sho...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 4
"I purchased an li ion photon bike and it comes around 96,000 after all insurance and rto and i ridden the bike for more than 8 months in that the bike get faulted more than 20 times of relay melting wire melting the service center employees are recalcitrant after i resa...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
Hero electric scooters are amazing...I love it so much...And its an best innovation for the future ..Which is economical ...I should recommend to to all the customers to get an amazing experience ...It having the charging port which nowadays people have to face big prob...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']", 5
"Hero photon is hands down the most eye candy scooter in the segment and delivers great performance. The scooter is powered electrically and is eco friendly. I really like the comfortable seating in the scooter, which can easily seat up to two occupants. The engine runs ...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
Looking too smart while riding and in seeing Hero photon is too goodHero is one of the best company we already using to bikes of hero We need to buy this also asapPrice also not high good one for every ladies and children too drive this bike so we suggest everyone to ri...,"['Daily Commute', 'Never owned', '']", 5
Very very bad and cheap quality In this price range many many more ev bikes are better than this one Everything is bad I ride 5000 km and i experience my all friends are using ev bikes and when i compare with other abbe by hero photo and bye is very bad and cheap qualit...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Scooty tires are very small which gives an absolutely bad feel. Driving the scooty on the road gets stuck on the breaker. Bounces a lot when it comes to the pit, everything else is fine on a single charge, it runs 80 to 85 km in the local while the company has promised ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
This bike is looks awesome and great futures with different sound i'm feeling proud because this is the Indian bike Hope revolt have backup for this launching cause many times after launching company was not provided services correctly. This time i have much more expect...,"['Everything', 'Never owned', '']", 5
"Great ride experienced, no noise and feel power and smart accessories loaded.Looks and design very attractive and sporty feel. Service maintenance to be pocket friendly and ease of doing. Pros: stylish, pocket friendly ride, less maintenance. Great ride in single charge...","['Everything', 'Never owned', '']", 5
"If you prefer a silent economic ride then yes e-bikes will be perfect. But, wait these bikes do attract people a lot, because its so silent and people who are not aware of e-bikes will have that surprised look on their face.Overall for short term commute (within 10km/pe...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
Not buy this bike I have problem facing after three months and dealership are not support it was reason for dealership not proper technical person after more than time my bike was stay in dealership but not solving problems be careful not purchase this bike I have loss ...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 1
"Revolt RV 300 is very good for youths, good looking body with handsome features. Mileage is very suitable for outdoor or indoor. Good looking headlight for night riding. Both mirror for backside increase its smartness. Among with good features, there are some cons also ...","['Everything', '< 3 months', '< 5000 kms', '']", 1
"Buying experience is very good and riding experience is also good. Zero maintenance and economical very cheap so I have preferred to buy everyone buy to revolt electric bike. Service cost and maintenance cost is low so save your money. So , I have also buy one another b...","['Everything', 'Never owned', '']", 5
1. Next bike : only ev rv 300 2. Take a new comfort 3. New gen ev bike no compromise 4. Only battery issue 5. Very fine new gen bike 1. Next bike : only ev rv 300 2. Take a new comfort 3. New gen ev bike no compromise 4. Only battery issue 5. Very fine new gen bike 1. N...,"['Daily Commute', '6 months-1 yr', '> 15000 kms', '']", 5
"Mind blowing model!! Saves lot of money E-bike usage rates and adoption variables Rider demographics Key geographic e-bike markets The environmental impact of e-biking Costs of e-bike ownership compared to cars, motorcycles and other modes of transportation And much mor...","['Everything', 'Never owned', '']", 5
"Best electric bike in the market if you need future bike so please look at revolt. It's an electric bike, full stylish, sporty, economical strong bike. The new era of motorbike and youth will be demanding metal body, sporty look and never burden in your pocket and easy ...","['Everything', 'Never owned', '']", 5
"1 Not bought yet. 2=Awesome 3=Looks like sports bike 4=Maintenance is too lower than petrol bikes 5=Pros-save Environment, save money Cons-speed is low And nothing to say about this bike I have no words. The bike is superb....","['Daily Commute', 'Never owned', '']", 5
Specification is very good Fuel save is 300% better Speed super Time saver Very good battery combination Save money more money Dealer provides very good service Good service....,"['Everything', 'Never owned', '']", 5
Less buying cost.. I bought around 78k... Range good around 80.. Decent look... Good boot space... The battery is heavy... Charging time for a full charge is around 6 to 7 hours.. It could have been less.... Build quality is ok... Ok for flyovers.. But for the steep roa...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"1. Buying experience is very excellent 2. Riding experience is excellent 3. Look is very attractive, run 97 km in a single charge with mix use single riding and double riding. Run in both modes high and low.The headlight is powerful. About space is very large.The front ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
The vehicle was not good routine usage. The battery changed 3 times in 1 year. No spare parts are available in bangalore south gottigere branch. Waiting for around 3 months. It's not worth it. Needs to little bit strong and better to keep the aluminum body. This price i...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
"Recently i have purchased a magnus ex bike from Indore and after using it i have some feedback for this bike, 1. There should be an option with a 12-inch tire size as roads are very poor in our area and 12-inch tires increase the ground clearance for bikes. As per our a...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
"1) ampere magnus ex it is affordable price, middle class buggiest scooter. 2) smoothly going compactable seating for pilon rider 3) look is very nice, 110 to 120 km for one time full charge. 4) it is very good service and no maintenance cost 5) middle class buggiest sco...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"1) it is very good ev vehicle government has given subsidiary rs 30000 2) very good and smoothly, ampere magnus ex is excellent ev, i am very happy to buy. 3) look is very nice and 120 km for one time charge, we observe 3 times checked, if we go 35 to 50 speed, it will ...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
Really runs above 100kms on a single charge and very comfortable ride Looks good too Buying experience - good Riding experience।- smooth Details about looks -superb Servicing and maintenance। no cost Pros and cons। Really runs above 100kms on a single charge and very Wh...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
Such a nice choice to go for it. Superb pickup and smooth driving experience even in traffic. I used to drive daily for 60 kms. The battery lasts for 70 km in city mode but in eco mode it lasts for 89 kms to be precise. My suggestion is the wires need to be properly con...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
1. Waited 2 months to delivery for the vehicle and everything went smooth. 2. Scooter is delay in instant acceleration. When break is released it needs 1 second to move forward. One flat roads riding is ok. When we want to stop in height area we need to apply break and ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
For a mid priced electric scooter this is a good choice.. But problem arises when we apply brakes on riding up a surface. Because of the one-second delay in acceleration. Be sure to charge this scooter in less than a week even after just riding it for 8 km a day because...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
Good vehicle. Good mileage. Good look. Disadvantage: The leg keeping area height is more which causes to bend our legs and hence we need to bend our back bone. This causes severe pain in long rides. Hence r&d of ampere should consider this and keep the leg keeping are i...,"['Everything', '< 3 months', '< 5000 kms', '']", 4
Customer service is very bad vehicle is is not pick up instant and stop signal not going hundred kilometer company talking ne 121 kilometer but vehicle is going only 75 km performances very bad. I make a request to company please improvement your braking system and pick...,"['Everything', '< 3 months', '< 5000 kms', '']", 1
"Purchased in November. Scooter is good. There are few vehicle design issues. 1. Handle design issue like distance between handle grip and switches are more and difficult to use while riding.( horn, indicators and head light) 2. Main stand is exactly below the rest paddl...","['Occasional Commute', '< 3 months', '< 5000 kms', '']", 4
"1) The overall experience is really good in this price range. 2) it is totally worth for the price, the on road price of the vehicle is rs.84,000 in Chennai. 3) total time for charging the battery from 0-100% is : 6 hours and 20 minutes. 4) power consumption for full ba...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
Best scooter in this range i suggest everyone who need electric scooter buy only ampere scooter better than hero & okinawa quality is best reliable now top class dealer in Jalalabad west ( sher singh & co ) no tension for service ....,"['Daily Commute', 'Never owned', '']", 5
"I purchased this scooter 2 days before and fully satisfied with the price, features & performance. I also have hero optima dual battery model but ampere magnus ex is really fantastic. It has higher motor capacity and better build quality. Loved it and also recommend it ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Excellent Scooty for daily use this is something we need in this higher fuel prices these days. I recommend everybody this is best scooty you can buy in 2021. plus brand name Ampere, i known this brand for almost 4 years they never disappointed me in any way. best servi...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 5
The buying process was simple since I made full payment even though it took 19 days to deliver because of color availability. Pros: frond look wise it's pretty good and we cannot make out its ev from the front side Boot space is decent we can keep the half helmet. Cons:...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']", 4
"1. Charger shall be placed inside the bike & there should be ac voltage input provision for charging. On overnight charging in common parking buildings, the charger may be stolen. As there is no fuel tank in this vehicle that space can be utilized for the above purpose....","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
1. Buying experience was awesome - dealer vip wheels kolkata 2. Very smooth to ride. Good torque. High pick up in high mode. Balance good. Good speed control options with high and low modes. Battery backup is great. The low mode can give around 100 and the high mode 80 ...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"Pros Good design Good mileage. I am getting around 97 Less weight Good boot space Around 90 kms in 20 rs Price is best Cons Very heavy battery. Women, sr citizens cant remove and charge at home as it is high Takes around 6 to 7 hours for a full charge When only 2 batter...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Very poor services and unsupported staff. Do not buy vehicles from these companies. In purchasing of just 4 months, we have 6 to 7 times battery issues still do not resolve properly. Today again we are facing this issue. But still, the company can not change the piece. ...","['Daily Commute', '< 3 months', '5000-10000 kms', '']", 1
"1. Buying experience. Dealer says first book bike then will give breakup cost. Dealer charge extra one thousand rupees. 2. Riding experience good.3. Looks nice 4 most problems in service, call center not respond every time busy and not also callback, a. The not qualifie...","['Daily Commute', '3-6 months', '5000-10000 kms', '']", 3
"Very poor quality accessories. The material of plastic is not ulto the mark. Sit broken. Battery charger fuse. Poor body quality. 70km mileage/charge but as per the company declaration/promo it is 110 km/ charge. If parts are broken/damaged, no time limit is fixed. Very...","['Occasional Commute', '6 months-1 yr', '< 5000 kms', '']", 1
I bought this scooter 2 monoths back for my daily commute of nearly 54km. The buying experience was average but what I like most is they call once in nearly 2 weeks to enquire about any problems with the scooter. I get an average of nearly 84km per charge and charging t...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 4
Over all the best all rounder e scooter in the price segment below 80k it is super stylish compared to many e scooty's and range of 120 is good enough it's top speed is 55 and you can get around 90 to 100 if high speed mode is used and the service provided by the compan...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 5
Ampere magnus ex is very good scooter. Front looks are super good. Mileage is good. Pickup overall is good. Experience on this scooter is superb. Scooter is better in the range of 95 to 100 kms. This scooter costs Rs. 82 thousand which is very valuable....,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Pathetic experience. The local supplier (shreekrishna enterprises, bandup mumbai) promised sky when i bought it. Within 3 months it started giving trouble with some sort of battery leakage, it was a nightmare to get the supplier to check the issue as they are super slow...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 1
"Very bad experience with ampere Magnus 60. First three months its response was good but after 3 months every 30 to 45 days this vehicle race circuit got damaged. The vehicle took 4 to 5 days for service, but no positive response was given by dealer. They have no mechani...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 1
Actually the lead variant travel's around 44 km top speed with full charge and full air in tyre. It gives a good riding experience even people less than 5 can ride. For women's who ride only for a limited place it's perfect. It takes long time to charge but for this pri...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
